Vendor_Batch,vendor_yield,offset,driftelite,prod_val,smartcal,resistance_yield
523860-01,0.31004938007345856,211,222,193,234,-0.06479784517309428
523288-11,-0.013964152328715502,118,135,125,159,0.8524960510241401
523860-01,0.027805474042297273,189,220,193,238,-0.5592513766371914
523288-06,-0.8465988409222904,211,220,193,241,-0.7970940312222606
523288-08,-2.2302086953950115,155,218,187,171,-2.406053336300663
523288-09,-0.44538330483241584,195,222,185,231,-0.3598873878032247
523288-08,2.7675588574856644,138,222,135,229,3.672417977417823
523288-08,-0.5324350858384352,155,209,192,220,-1.5909454187119894
523288-06,-0.006444370742737893,211,220,193,241,-0.0910178015777715
523288-09,0.6527443776693792,188,219,190,236,-0.044175961168430145
523860-01,0.842929408124505,140,215,193,241,1.3635990799004447
523288-06,0.29015514615891863,196,216,193,231,1.34514717183797
523288-08,1.426549868258485,147,181,127,179,1.7412773691467904
523288-06,-0.10481323154439824,201,222,189,231,0.07939828234346209
523288-08,-1.332366193246258,199,218,135,233,-1.1425284491342889
523288-09,-1.6208203727130004,180,219,187,237,-1.3502432697545843
523288-08,-1.254889982901985,107,134,130,140,-1.9004294174790743
523860-10,-0.1477094244809904,125,175,193,224,0.6765210700168967
523860-04,-0.18510211754554268,127,125,142,213,0.19886787659301097
523288-11,0.9046104648851789,148,187,125,178,1.1516768638604762
523288-06,0.907820357104843,211,210,193,241,0.9316494883263216
523860-10,0.5154799909056024,171,201,142,229,0.40943706408937464
523860-10,1.3235523926276234,153,183,143,157,1.6392341399060568
523860-04,-0.6179395285152187,108,125,110,140,-0.1790175524896282
523860-01,0.5353594719723638,211,222,193,241,-0.7028783533120486
523860-04,0.33417822790323165,107,125,87,145,0.6133173006230779
523288-10,0.18732177370096703,184,192,146,195,0.2782677421629399
523288-09,-0.41970385499677304,195,213,193,241,-0.2719877945117334
523288-09,-0.12682863901315616,211,212,193,241,0.2466480328184501
523288-06,0.42076937273925424,204,222,193,235,0.6199685356276821
523288-09,2.619859922694718,139,168,136,172,2.8628254795507346
523860-01,-1.0249566563980845,198,222,193,241,-1.617075530555494
523288-11,-2.2258672584685373,155,171,138,162,-1.6527534426543795
523288-06,-1.5547240110186384,211,222,193,228,-1.4069887167761503
523288-10,1.479626133728481,166,183,142,206,2.150776336440406
523288-11,-1.7820492866859379,149,171,135,178,-1.1209325984598588
523860-04,-0.5331300601113071,107,125,97,140,-0.5498712492444454
523288-09,-0.32712596519653914,191,222,181,237,0.04690671406197372
523860-04,-0.07201915693259947,184,162,98,167,0.6662541659646908
523288-08,-0.004178475103395975,140,128,130,184,0.1002882529021907
523288-09,-0.6052148101451007,148,218,193,227,-0.26893235098013124
523860-04,0.02456371324037196,107,125,144,140,0.033254033783386656
523288-08,-1.0092037562478007,131,161,133,190,-1.0357165789604106
523288-09,-0.6031156043717704,197,218,186,234,0.16237435757080587
523288-06,2.7675459491650605,193,218,193,227,3.3241514657186824
523288-06,1.4221946574973132,205,219,193,237,0.8410751088938386
523860-10,0.04201684022728208,145,202,142,216,0.05002776751241749
523288-09,-1.1260301313755028,193,222,185,236,-1.283695317496082
523288-06,-0.5806666040062534,211,220,193,241,-1.38519861297307
523288-11,0.8463932097210579,160,154,144,174,0.7131851997761457
523288-09,1.061238337581003,158,144,131,181,2.3907961770757815
523288-11,-0.960604057478326,144,161,128,184,-1.064068928328184
523860-10,-0.12730833375682535,176,169,140,193,-0.7536500354119419
523860-04,0.5713928594725679,177,125,105,218,0.8755856912053834
523288-09,-0.585754311237606,192,218,193,241,-0.5240052296220298
523860-04,0.0933952853677031,107,145,90,140,-0.15188537251145612
523288-08,1.154290288419158,178,185,138,158,0.7929177491134505
523288-08,0.9133123362976123,158,140,138,192,0.6849325106656283
523860-01,-0.10711062266342034,196,207,193,227,-0.16325524241324768
523860-01,0.12177100729943777,199,222,193,241,-0.000995503662831701
523288-06,1.2228122952633538,162,211,193,241,0.6707431848769705
523288-09,0.6163209985227733,188,127,138,176,1.1643883538159652
523860-04,1.5325460358327958,147,125,101,140,1.9777375261981884
523288-09,1.608160592393737,194,144,129,241,1.0332209964194767
523860-04,1.1741520014813995,147,140,138,148,0.5023482230240736
523860-10,-1.3828524514895129,168,177,141,230,-2.038118308386898
523860-04,1.4336378712366042,137,130,140,140,1.2280702338230445
523288-08,0.2183298871105505,163,178,139,163,0.7353024947066285
523288-10,-0.5271272696225461,170,186,153,235,-0.2530289666961748
523288-06,0.9824334978869228,211,217,193,239,1.0614674803390687
523860-10,-0.43112799360961856,172,190,131,231,0.20323576305857488
523860-01,0.4384833683535278,211,211,193,241,0.8442942741136047
523288-08,0.387138926149923,107,173,132,181,0.17111613145031404
523288-10,0.7615235851325679,141,182,143,177,0.6597032287305862
523288-11,-1.1062041036795287,143,155,139,171,-1.3944193534978844
523288-06,-1.673672862199929,202,209,144,233,-0.8302054698602133
523288-06,-0.09158705878947321,201,207,193,237,-0.34410103667477304
523288-06,-0.6955926014702934,208,219,193,241,-1.3657798731736042
523860-01,-1.3775248461402463,209,222,187,234,-2.4167502541677486
523288-09,-1.4932622974288658,135,179,193,195,-1.5920380108904624
523860-04,0.40256206104724507,124,125,138,158,0.4777585860610356
523860-01,-0.8734621519535892,168,181,141,241,0.0012418955480623106
523860-04,-1.253870747329277,134,125,88,140,-1.3060072549440267
523288-10,0.7676125909995483,143,168,144,194,0.7027090994865167
523860-04,-1.589448153098474,120,125,101,140,-1.48684172520597
523860-10,1.4226620976204845,132,190,150,150,1.6069322587805965
523860-10,-0.9557351443622548,209,222,193,234,-0.5208890053527455
523288-06,0.7435836931428152,211,216,193,223,0.066748874025082
523288-11,-0.2280764451224925,139,129,130,158,0.09205854403078131
523288-11,0.1653223695022472,151,188,143,180,-0.5470700631965816
523860-01,0.2214690257279564,211,218,193,241,0.5664169031559232
523860-04,0.9103635105171117,201,125,193,229,1.3131021152150177
523860-01,-1.2839366967937684,209,153,193,232,-0.35104038777315716
523860-01,0.17420780092588978,202,218,193,240,0.04954280676988282
523860-01,1.2406735578274195,209,217,100,164,0.6230359441476229
523860-01,1.0807708075531084,211,222,193,241,1.2523504469790316
523288-10,1.3556664242216885,161,186,140,184,0.8866514994918644
523288-06,-0.141583256519205,211,218,193,241,-0.6587398970313422
523860-01,-1.0765183794657553,211,214,193,241,-2.102569012070449
523288-06,1.9226084295376291,185,222,193,232,1.9072519047857837
523288-06,-0.3338002162118368,211,222,193,241,-0.6962791172046723
523288-06,-0.5258405040673291,211,222,193,241,-1.0850221995620262
523860-01,0.10679936437871697,210,217,193,241,-0.12687483783535125
523288-08,0.9286385985730612,135,159,143,172,1.8527978680713322
523288-06,0.6215922958571345,211,220,193,241,1.118133145434641
523288-11,0.30969626466947214,131,174,147,165,-0.07504316771841679
523860-01,-0.9213249249018177,211,217,193,241,-0.4812463151522566
523288-09,-0.7385348488452756,206,222,193,228,-1.8832245984330203
523860-01,0.8021417364281849,204,216,193,234,1.0377820490349192
523288-08,0.7772501831682427,107,149,136,206,0.6881630379342369
523288-10,-0.3488517974909964,165,221,149,195,-0.5040186076182076
523860-10,-1.798336793763887,209,222,193,231,-2.6035386252050943
523860-04,-1.2473985266896306,122,125,130,221,-0.5412465175422374
523860-10,1.2769428337736335,167,201,136,215,1.6508261179566943
523288-10,-0.37212034824294554,175,162,152,184,-0.5487851550824984
523288-11,1.243987757037035,159,168,141,164,1.7885534295954346
523860-01,1.4388275388645706,207,217,193,241,0.7235792184166787
523288-08,1.1448588288953878,161,153,131,142,1.4107569313523274
523288-08,-0.8374576522114832,154,149,142,157,-1.1027654225328438
523288-06,-0.4451385352489936,211,222,190,232,0.5756409780606373
523288-10,-0.0048663341777689835,157,196,193,241,0.40832353978733676
523288-11,0.4093117673712666,110,158,138,201,1.4925143461312027
523288-08,0.5739404190201824,152,160,135,147,1.203331187371004
523860-10,-0.989072047986055,173,180,140,240,-0.001475005817552888
523288-10,0.2668634439644447,163,185,151,219,-0.6975163286717138
523288-08,-0.08199444983869028,139,167,130,166,-0.3207691078970563
523288-08,-0.09291709130381043,187,219,134,241,0.5392252200148955
523860-04,0.9482016845410209,114,125,120,147,0.5288781157857954
523288-06,0.9408489524141599,211,222,193,236,0.10691427277640331
523860-04,-0.19160269131203073,112,125,97,140,0.3954125123856122
523288-08,-0.15461949616371834,202,222,192,241,-0.21196800232257562
523288-09,-0.8493039400058197,203,222,193,241,-0.8464860264589855
523860-04,-0.36961891977062694,118,150,97,140,-0.9070153796997618
523288-10,0.27999741721089394,147,177,151,196,-0.26529887277506753
523860-04,-1.4543593314809997,113,125,91,140,-0.9923875648913973
523288-09,1.5562070204428016,189,219,187,237,1.655153713718624
523288-06,0.30098200028678473,164,156,193,232,0.2662621768669924
523288-11,-0.8433243089129041,116,135,128,188,-0.9127402665949123
523288-06,-0.12603172189437187,176,188,136,184,0.5512367835981806
523860-04,0.8767404203088102,107,182,154,218,0.9299717789253492
523860-10,-0.10056777082670294,168,200,142,140,0.5194028922913656
523288-08,1.3639122934586956,138,153,143,195,1.3297633683405066
523288-09,-0.09066267881491746,211,135,110,238,-0.5722423505204897
523288-08,1.0482448892830474,107,125,133,161,1.8148536927053232
523288-10,0.2753274470082165,179,185,142,194,-0.1940388209250954
523288-11,-0.288419500844799,107,212,134,234,-0.4665280296269676
523860-01,0.5783860142807671,211,135,193,237,0.8038088991293946
523288-08,-0.9371590979908836,107,162,148,189,-1.529173646445715
523860-04,-0.3174026968620549,107,140,107,149,0.3479979134309922
523288-10,1.170053250599064,162,173,154,204,1.077177997212788
523288-09,-0.32943575922048013,190,209,193,238,-0.9824973635369314
523288-06,0.17095643274483163,209,214,193,232,-0.04364435027251465
523288-10,-2.359996350963001,148,166,147,188,-2.5437069571583466
523288-11,0.1097710545383871,143,203,133,170,0.09237006053597882
523860-01,-1.1157891347298936,211,222,193,241,-1.45706066725644
523288-11,1.5347810682236775,107,166,136,175,1.8531884907031684
523288-11,-1.8765943440438988,140,160,130,177,-2.91983307278206
523288-08,-1.0112658449199272,144,222,134,167,-1.6628105458328122
523288-11,-0.1864773421381627,141,159,143,178,0.6571968502313655
523288-10,1.4554543105556743,151,180,146,196,1.761872553037124
523288-06,1.1639921680597298,201,220,193,241,1.205606451441159
523860-04,-1.2996573084983822,123,125,94,154,-1.4015754136663783
523860-10,1.1034101555199605,160,197,141,218,0.18877135553281976
523860-10,-0.06873206657392696,163,167,149,154,0.01319329040587916
523288-06,-0.021465985130458255,211,222,192,241,-0.9771225438599719
523860-01,0.10854687395952102,143,150,193,147,-0.9191847731933713
523860-10,-1.3362130736854523,211,193,193,224,-0.9850734907970351
523288-06,0.45264826885474846,210,222,178,237,-0.6100525344768919
523860-10,-1.3260903995866873,180,177,144,146,-2.230715699935219
523860-01,-0.8477819816158092,211,211,193,234,-1.4697105920196298
523288-08,0.12163865084841395,144,151,123,168,0.6605454533266863
523860-10,-0.04731423587977461,211,164,140,229,-0.6343586392403078
523288-11,-1.3645922995050008,204,222,193,233,-2.238083280832942
523860-10,0.3482930899365397,168,194,140,226,0.6017697432170235
523288-10,-0.5116443820496005,165,173,147,195,-0.7268757533268777
523288-09,-1.2437970399954172,186,213,193,232,-1.9760318845176648
523288-06,-0.6169867543367954,211,222,193,240,-0.17291867724740034
523860-01,-1.4187881921328693,150,210,193,241,-0.8581177381079154
523288-10,-1.040552929643417,167,178,147,205,-1.3190003538566601
523288-11,-0.03382061808441317,174,222,140,193,-0.4757853267473351
523860-01,-0.47712378181342546,199,217,193,241,-0.550159729062532
523288-10,-0.3156731180983999,164,169,153,210,-0.22289439086620633
523860-10,-0.2293626353515775,169,177,141,231,-0.39920987134922786
523288-09,-0.3448474525083567,195,222,145,240,-0.27833209234516104
523288-08,0.3830570797413312,162,129,129,163,0.659110570873273
523860-04,-0.7181212817604862,110,125,87,140,-1.7678405638266685
523860-04,-1.2485143651031214,116,125,110,140,-1.805925883753862
523288-11,0.2339677001752261,158,151,136,190,-0.23635142209298016
523288-10,0.07260505968358996,171,194,143,220,0.35223806385759915
523860-04,-0.28407258517970774,134,154,97,140,-0.9136464965425861
523288-06,-0.21853075370838435,211,222,193,233,0.10329043203499724
523288-10,-1.6397069609996633,151,143,135,237,-1.5964578588681757
523288-10,0.136478969573885,181,171,136,210,-0.2404815955418675
523860-04,0.3727235323450101,129,125,142,140,0.16061275472880965
523860-10,-0.5952454323265075,159,193,142,237,0.14273725877152443
523288-09,-0.6538253255759028,183,130,189,184,-1.5934782015687352
523288-11,0.0586930940303646,204,183,193,235,0.5897385581924925
523288-09,0.20474230461583012,191,221,192,237,0.36862654836358666
523288-06,-0.6884223456378014,149,169,147,201,-0.9411781546694269
523288-11,0.12639738942609904,145,158,140,174,0.2364028399535564
523288-10,-0.3630043771810905,180,164,141,198,-0.7024575782668392
523288-11,0.7220432448978398,162,152,133,152,1.095225462682322
523860-10,-0.10810210471430896,162,179,147,222,0.1606471751889741
523860-01,0.47487342877675437,205,207,193,228,0.8988342393536284
523860-04,0.8731758887104194,140,125,108,140,1.608621298903389
523288-11,0.18280317517569228,144,153,141,188,0.008150032896196008
523288-10,-1.8198770081059719,164,181,148,193,-1.5124282592071505
523860-01,0.06317818027925894,156,182,106,189,0.23444879987701883
523288-08,-0.3117054964331179,122,125,123,165,-0.2636980589922352
523860-10,-0.12446648584076594,170,222,146,156,-0.18322770206328962
523288-11,0.26582748062402184,152,222,140,184,-0.17647087577743004
523860-04,0.6669088273093249,120,125,104,173,1.3538498461804993
523288-10,0.22037213262114355,184,175,149,191,0.9758665134358582
523288-09,-0.567649730684519,197,213,193,241,-0.22053898908419717
523860-04,0.6817840968043495,107,125,107,140,0.17949835634342037
523860-04,0.006070307554300442,191,203,103,140,-0.1131707881218602
523288-06,0.47874225693176536,202,222,193,238,0.8341924865713888
523860-04,-0.4933797426790274,146,125,114,140,-0.4726824895498911
523860-04,-0.03897476208820441,125,149,96,158,-0.07648690126349275
523288-09,0.8298351877016558,209,218,193,241,1.2465666295613438
523288-11,-0.9702896254901886,156,165,138,188,-0.9290350525973607
523288-10,0.007355768691142408,148,175,148,202,0.8428197602975075
523288-09,-3.286410473759537,207,222,135,239,-3.3571286815216608
523288-09,0.00794816810219133,199,125,183,231,0.219704138794731
523860-04,0.8927713779913946,107,125,124,140,0.6606327315479155
523860-04,-0.01689272737950759,107,149,98,228,0.025508405986891608
523860-10,0.7101917643097964,156,187,193,230,0.8282956489067856
523288-09,1.7311104607996992,189,213,187,235,1.95375353289647
523288-11,0.7519573891364392,150,187,130,191,0.42891910422238533
523288-09,-0.12095112378259695,179,220,190,241,0.6648348816340894
523288-11,0.11209663202671945,166,170,132,200,0.45701807320006504
523860-04,0.39098240525183753,151,125,110,152,0.394672934232892
523288-11,-0.3764094166191336,192,214,193,157,0.55905285624903
523288-09,-2.0644615871687098,151,168,136,187,-2.243791804884459
523860-10,0.9474558675453364,173,197,154,170,1.0065682598883852
523288-10,0.7133052600203776,152,177,149,180,0.24763076032910786
523288-08,-1.117138210092024,134,136,136,146,-1.1096967429882632
523288-09,0.8537901962940587,189,219,193,240,0.43188215082407994
523288-08,-1.5322648074297767,142,160,141,167,-1.8376118115800695
523860-10,-0.5473860535644572,157,191,136,229,-1.372959840639173
523288-09,2.075572669949226,200,211,193,238,2.2378319880880726
523288-06,0.5314100453125299,210,211,135,238,-0.12404090745781471
523288-10,0.799630473070802,207,144,148,186,-0.10720181646250282
523860-04,0.22438156037397808,114,125,88,140,-0.09274627355472528
523288-10,-0.6393497695808226,189,194,152,208,0.11550235759925198
523860-04,-0.8873770675390104,107,125,103,140,-0.871599078305131
523860-01,0.12898102034957884,208,217,193,229,-0.5341096352961837
523288-11,0.7361608966874214,154,219,140,237,0.26338298014445966
523860-10,-0.08274190630740906,177,164,146,223,-0.04876957711678274
523860-10,-1.7229096748294663,164,160,146,164,-1.848503361514628
523288-11,1.178950086432571,121,145,131,212,1.4872192887897855
